Datetime,Close,Ensemble_Signal,CB_Signal,Equity_Ensemble,Equity_CB,Equity_BH,Weight_CB,Weight_KAN,Weight_Mamba,Ensemble_PnL,CB_PnL
2026-02-25 22:48:00,77717,-1,0,0.09686779503916855,0.041359641106818584,0.10833860168699441,0.20757596,0.20397714,0.58844686,-0.00028303828925057146,0.0
2026-02-25 22:49:00,77715,1,0,0.09706660889487355,0.041359641106818584,0.1087374155426994,0.20599842,0.21003455,0.58396703,0.00019881385570499647,0.0
2026-02-25 22:50:00,77717,1,0,0.09742682554335057,0.041359641106818584,0.10909763219117642,0.19865751,0.20994692,0.59139556,0.00036021664847702106,0.0
2026-02-25 22:51:00,77719,-1,0,0.09698238495727725,0.041359641106818584,0.10934207277724975,0.19549221,0.20620492,0.59830284,-0.000444440586073326,0.0
2026-02-25 22:52:00,77715,1,0,0.09706543052950382,0.041359641106818584,0.10962511834947633,0.19426754,0.20684567,0.5988868,8.304557222657633e-05,0.0
2026-02-25 22:53:00,77716,1,0,0.09736133609919058,0.041359641106818584,0.10992102391916309,0.19537313,0.20752315,0.5971038,0.00029590556968675215,0.0
2026-02-25 22:54:00,77716,1,0,0.09761865025546192,0.041359641106818584,0.11017833807543442,0.2053598,0.2037808,0.5908594,0.0002573141562713441,0.0
2026-02-25 23:09:00,77726,1,0,0.09794024123310444,0.041359641106818584,0.11049992905307694,0.19139211,0.18839408,0.6202138,0.0003215909776425122,0.0
2026-02-25 23:10:00,77728,-1,0,0.09730291406683159,0.041359641106818584,0.1109372562193498,0.18718036,0.18981451,0.62300515,-0.0006373271662728532,0.0
2026-02-25 23:11:00,77731,-1,0,0.09691704212007884,0.041359641106818584,0.11132312816610254,0.18844537,0.19472492,0.61682975,-0.0003858719467527456,0.0
2026-02-25 23:12:00,77728,1,0,0.09707720780018336,0.041359641106818584,0.11168329384620707,0.18958247,0.20255756,0.60786,0.0001601656801045171,0.0
2026-02-25 23:13:00,77726,1,0,0.09746310456472584,0.041359641106818584,0.11206919061074955,0.20688717,0.19690207,0.5962108,0.0003858967645424842,0.0
2026-02-25 23:14:00,77729,1,0,0.09783612610782928,0.041359641106818584,0.11244221215385299,0.20421515,0.20305234,0.59273255,0.00037302154310343513,0.0
2026-02-25 23:15:00,77728,0,0,0.09773612610782928,0.041359641106818584,0.11291811783061446,0.20054398,0.1920954,0.6073606,-0.0001,0.0
2026-02-25 23:16:00,77736,0,0,0.09773612610782928,0.041359641106818584,0.11318822645450978,0.21827123,0.19854937,0.5831794,0.0,0.0
2026-02-25 23:28:00,77748,1,0,0.09803477072144026,0.041359641106818584,0.11358687106812076,0.22807181,0.18216452,0.58976364,0.0002986446136109849,0.0
2026-02-25 23:29:00,77745,-1,0,0.09743611072812017,0.041359641106818584,0.11398553106144087,0.20836316,0.18087335,0.6107635,-0.000598659993320096,0.0
2026-02-25 23:30:00,77744,-1,0,0.0970374456079666,0.041359641106818584,0.11438419618159444,0.21747299,0.17998888,0.6025381,-0.0003986651201535789,0.0
2026-02-25 23:31:00,77749,-1,0,0.09635599705346067,0.041359641106818584,0.11506564473610037,0.19774802,0.19546013,0.60679185,-0.0006814485545059341,0.0
2026-02-25 23:32:00,77744,-1,0,0.09522471704388141,0.041359641106818584,0.11619692474567962,0.19810691,0.20234118,0.59955186,-0.001131280009579255,0.0
2026-02-25 23:40:00,77775,-1,0,0.09644693584451267,0.041359641106818584,0.11497470594504837,0.19932237,0.19466642,0.6060112,0.0012222188006312527,-0.0
2026-02-25 23:41:00,77802,1,0,0.09417543622635818,0.041359641106818584,0.11290320632689388,0.19698778,0.19116023,0.611852,-0.002271499618154487,-0.0
2026-02-25 23:42:00,77832,1,0,0.09222060253630117,0.041359641106818584,0.11094837263683686,0.1974707,0.19237043,0.6101589,-0.00195483369005701,-0.0
2026-02-25 23:43:00,77778,1,0,0.09098555799490553,0.041359641106818584,0.10971332809544122,0.19785795,0.2011138,0.60102826,-0.0012350445413956436,-0.0
2026-02-25 23:44:00,77771,-1,0,0.09281923011629493,0.041359641106818584,0.10767965597405182,0.20425582,0.19941379,0.59633034,0.001833672121389404,-0.0
2026-02-25 23:45:00,77784,-1,0,0.09474950906178008,0.041359641106818584,0.10574937702856668,0.20994651,0.19774675,0.5923068,0.0019302789454851393,-0.0
2026-02-25 23:46:00,77763,-1,0,0.09598479198280424,0.041359641106818584,0.10451409410754252,0.2058891,0.20200045,0.59211046,0.0012352829210241674,-0.0
